name,ts_cnt,addr_id,bank_id,del_flg,address1,address2,address3,bic_code,email_id,pin_code,addr_type,city_code,lchg_time,rcre_time,addr_b2kid,cntry_code,state_code,sector_code,lchg_user_id,rcre_user_id,cust_title_code,party_identifier,addr_identification,updated_at
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156631,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC155809,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC155828,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC155822,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDAI,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156722,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156785,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156825,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156826,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN HONGKONG,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156859,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156866,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC166927,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC166940,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC166926,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156081,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167052,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167053,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156189,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167097,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN CHINA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167215,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167273,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN GERMANY,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167233,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710287,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710303,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710418,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710419,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710470,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710457,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179663,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179579,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN HONGKONG,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179583,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179527,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168187,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179723,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN JAPAN,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168246,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN GERMANY,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168278,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179820,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179804,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168241,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168301,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179954,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710021,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710041,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710138,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710139,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179926,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710134,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168718,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179930,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179984,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN HONGKONG,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168767,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168796,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168799,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168930,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168873,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168887,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC168888,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC169052,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC169215,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179355,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179358,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC169200,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC169205,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179262,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179504,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179356,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC179357,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710807,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN USA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:02,2018-11-07T19:36:02,DC1710879,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811557,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811569,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1813241,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711504,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811765,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811809,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811680,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811948,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811734,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811780,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811806,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811946,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1811953,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812201,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812202,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812374,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812381,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711024,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812565,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1710963,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1710972,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1710973,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711101,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812658,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812714,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812752,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812783,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812818,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711116,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711151,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812889,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN CHINA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711141,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711279,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1812966,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN SOUTH KOREA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711318,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711322,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:03,2018-11-07T19:36:03,DC1711375,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,1,DCAWBK,1,N,,,,,,,P,,2018-11-21T18:54:55,2018-11-21T18:48:46,DC1813113,,,,ABHISHEKS,RP1389,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,1,DCISBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-11-21T18:54:55,2018-11-21T18:48:46,DC1813113,,,,ABHISHEKS,RP1389,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,1,DCADBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-11-21T18:54:55,2018-11-21T18:48:46,DC1813113,,,,ABHISHEKS,RP1389,,, ,2024-08-07 06:56:55.875
ANY BANK,1,DCAWBK,1,N,,,,,,,S,,2018-11-21T18:54:55,2018-11-07T19:36:03,DC1813113,,,,ABHISHEKS,SYSTEM,,, ,2024-08-07 06:56:55.875
RADIANT TEXTILES LTD,5,DCOTPY,1,N,INDIA,,,,,,P,,2018-11-21T18:54:55,2018-09-09T16:26:04,DC1813113,IN,,,ABHISHEKS,UK2996,,, ,2024-08-07 06:56:55.875
,1,DCINS,1,N,,,,,,,S,,2018-11-21T18:54:55,2018-11-07T19:26:39,DC1813113,,,,ABHISHEKS,SYSTEM,,, ,2024-08-07 06:56:55.875
RAJAT KNITWEARS,5,DCOUPY,1,N,.,.,,,,,S,,2018-11-21T18:54:55,2018-09-09T16:26:04,DC1813113,,,,ABHISHEKS,UK2996,,, ,2024-08-07 06:56:55.875
RADIANT TEXTILES LTD,5,DCOTPY,1,N,INDIA,,,,,,S,,2018-11-21T18:54:55,2018-09-09T16:26:04,DC1813113,IN,,,ABHISHEKS,UK2996,,, ,2024-08-07 06:56:55.875
SCB,5,DCADBK,1,N,INDIA,,,,,,S,BIRAT,2018-11-21T18:54:55,2018-09-09T16:26:04,DC1813113,NP,KOSHI,,ABHISHEKS,UK2996,,,D,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO.LTD,1,DCOTPY,1,N,"PUNJAB,INDIA",,,,,,P,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,,BIRAT,,,97700,S,BIRAT,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,NP,MORAN,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
,1,DCINS,1,N,,,,,,,S,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,INDIA,,,,,,P,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,INDIA,,,,,,S,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,1,DCISBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,1,DCAPBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO.LTD,1,DCOTPY,1,N,"PUNJAB,INDIA",,,,,,S,,2018-11-22T18:32:36,2018-11-22T17:23:05,DC1813579,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
GINNI FILAMENTS LIMITED,2,DCOTPY,1,N,UTTAR PRADESH,,,,,,S,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
GINNI FILAMENTS LIMITED,2,DCOTPY,1,N,UTTAR PRADESH,,,,,,P,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,2,DCAPBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,2,DCISBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,2,DCADBK,1,N,INDIA,,,,,,S,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,2,DCADBK,1,N,INDIA,,,,,,P,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
,2,DCINS,1,N,,,,,,,S,,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,,BIRAT,,,97700,S,BIRAT,2018-12-05T16:14:00.000000,2018-11-22T17:44:35,DC1813581,NP,MORAN,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,1,DCISBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-12-18T16:57:49,2018-12-18T16:31:18,DC1813740,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
BIRATNAGAR BRANCH,1,DCAPBK,1,N,"MAIN ROAD, BIRATNAGAR",,,,,,P,,2018-12-18T16:57:49,2018-12-18T16:31:18,DC1813740,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
GINNI FILAMENTS LIMITED,1,DCOTPY,1,N,INDIA,,,,,,S,,2018-12-18T16:57:49,2018-12-18T16:31:18,DC1813740,,,,ABHISHEKS,AP1846,,, ,2024-08-07 06:56:55.875
